,NAME,INDEX,VALUATION AVG,TOTAL FUNDING USD,FUNDING FROM EARLY STAGES,FUNDING FROM EARLY STAGES > 2M,FUNDING UP UNTIL VALUATION DATE,AVG REVENUE,AVG REVENUE GROWTH,AVG EMPLOYEE GROWTH,VALUATION TO FUNDING RATIO,IS_MARKETING_INDUSTRY,IS_HEALTH_INDUSTRY,IS_ENTERPRISE SOFTWARE_INDUSTRY,IS_FINTECH_INDUSTRY,IS_FOOD_INDUSTRY,IS_ENERGY_INDUSTRY,IS_HOME LIVING_INDUSTRY,IS_TRANSPORTATION_INDUSTRY,IS_MEDIA_INDUSTRY,REVENUE MODEL MARKETPLACE & ECOMMERCE,REVENUE MODEL MANUFACTURING,REVENUE MODEL SAAS,HQ STOCKHOLM,HQ OSLO,HQ HELSINKI,HQ COPENHAGEN
1301,Buddywise,1301.0,1.25,0.25,0.25,0,0.25,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1304,TensionCam,1304.0,30.0,0.6486502096166126,0.6486502096166126,0,0.6486502096166126,0.0,0.0,0.0,46.2498887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1308,Solar water solutions,1308.0,6.0,3.1942690794482216,3.1942690794482216,1,3.1942690794482216,404000.0,2.514866859365871,0.0,1.8783639858657244,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1314,KSTING,1314.0,20.0,0.43243347307774166,0.43243347307774166,0,0.43243347307774166,0.0,0.0,1.348399724926484,46.24988870000001,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1319,Samster AB,1319.0,17.5,0.378379288943024,0.378379288943024,0,0.378379288943024,700000.0,1.0,0.0,46.2498887,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1320,Nordluft Automation,1320.0,8.0,0.17297338923109667,0.17297338923109667,0,0.17297338923109667,0.0,0.0,0.0,46.2498887,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1334,Hemcheck Sweden AB,1334.0,6.89,3.6344687052379063,0.03386150967612956,0,3.6006071955617767,11333.333333333334,1.7782794100389228,0.0,1.913566136426332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1338,Phaver,1338.0,1.75,1.02713246017593,1.02713246017593,0,0.6772301935225912,250000.0,0.0,1.0606601717798212,2.5840549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1339,Lovia,1339.0,5.0,0.5686150967612956,0.5686150967612956,0,0.5686150967612956,236000.0,2.4322992790977875,0.0,8.793294494780179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1343,Lipum,1343.0,12.5,5.318950956364407,5.318950956364407,1,0.27027092067358854,454600.0,2.250265947708922,0.0,46.2498887,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1350,Likvido,1350.0,12.5,3.2817924730107966,3.2817924730107966,1,3.2817924730107966,0.0,0.0,1.9880236649442957,3.8088941036945565,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1352,Corite,1352.0,0.12,0.02,0.02,0,0.02,0.0,0.0,1.5811388300841898,6.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1353,Playvation,1353.0,3.5,1.3883218967213118,1.3883218967213118,0,1.3883218967213118,0.0,0.0,0.0,2.5210291707317074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1355,Scrive,1355.0,70.0,1.8378422605804021,1.8378422605804021,0,1.8378422605804021,6620000.0,1.6294734147786365,1.7244373605690395,38.08814363529412,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1356,Bower,1356.0,5.0,1.0,1.0,0,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1358,Taimer Ltd,1358.0,5.0,1.0,1.0,0,1.0,700000.0,1.100642416298209,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1359,LootLocker,1359.0,1.25,0.25,0.25,0,0.25,0.0,0.0,1.0954451150103321,5.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1360,Reliefed Technologies,1360.0,95.0,2.4864924701970144,0.43243347307774166,0,2.4864924701970144,0.0,0.0,1.2649110640673518,38.20642979565218,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
1361,Make Influence,1361.0,0.672,0.180594718272691,0.180594718272691,0,0.180594718272691,0.0,0.0,2.0,3.721039056,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
1362,Paptic,1362.0,5.5,8.612110627628953,8.612110627628953,1,1.2415886881247507,2000000.0,0.0,1.1435437497937313,4.4298084,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1364,Sessio Software Oy,1364.0,0.05,0.15673320859656142,0.15673320859656142,0,0.07901018924430231,40000.0,0.0,0.0,0.6328297714285714,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1372,Entis,1372.0,2.0,0.6772301935225913,0.6772301935225913,0,0.6772301935225913,80000.0,1.5811388300841898,0.0,2.9532055999999995,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1375,Marifaa,1375.0,0.075,0.02,0.02,0,0.02,0.0,0.0,0.0,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1379,Particle3D,1379.0,12.5,4.30035053505292,4.30035053505292,1,4.30035053505292,0.0,0.0,0.0,2.9067397873987906,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1382,Respaces,1382.0,0.55,0.11,0.11,0,0.11,0.0,0.0,1.1726039399558574,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1383,Confrere,1383.0,7.5,2.796044246995672,2.796044246995672,1,1.6690492496081313,552500.0,3.6840314986403864,0.0,4.493576209186692,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1384,Aquabyte,1384.0,1.5,13.8,3.8,1,13.8,1351000.0,9.085602964160698,1.1094003924504583,0.10869565217391304,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1386,Addmovement,1386.0,15.435,0.3792035375207282,0.3792035375207282,0,0.33405485795255546,142000.0,0.7598356856515925,0.0,46.20498589543689,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1387,Wavefoil,1387.0,10.0,4.63902682562975,4.63902682562975,1,4.63902682562975,0.0,0.0,1.118033988749895,2.155624525547445,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1388,Evoy,1388.0,10.45,5.937051363214716,5.937051363214716,1,5.937051363214716,233333.33333333334,5.477225575051661,2.138089935299395,1.7601329954372622,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1390,Mimbly,1390.0,4.45,2.9781264300279897,2.9781264300279897,1,0.89,150000.0,0.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1393,Kide Science Ltd,1393.0,7.5,2.992383032187126,2.992383032187126,1,2.992383032187126,233333.33333333334,1.224744871391589,0.0,2.50636363036662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1395,Leetify,1395.0,4.5,1.0158452902838868,1.0158452902838868,0,1.0158452902838868,0.0,0.0,1.0540925533894598,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1397,School Day Finland,1397.0,5.5,1.6366396343462621,1.6366396343462621,0,1.6366396343462621,0.0,0.0,0.0,3.360544303448276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1412,Learnlink,1412.0,20.0,1.0762802225051018,1.0762802225051018,0,1.0762802225051018,203800.0,2.2122101440181634,1.220522444470285,18.58252115183246,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1417,Sweetspotter,1417.0,0.25,0.2828716989204319,0.2828716989204319,0,0.2828716989204319,0.0,0.0,0.0,0.8837929031222092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1418,Age Labs,1418.0,45.0,2.154295497648787,2.154295497648787,1,2.154295497648787,125000.0,0.0,0.0,20.888499302492768,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1419,REDi Ai,1419.0,0.15,0.03386150967612956,0.03386150967612956,0,0.03386150967612956,0.0,0.0,0.5773502691896257,4.4298084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1420,Healo,1420.0,4.5,1.96,1.34,0,1.96,0.0,0.0,0.0,2.295918367346939,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1421,Precure.dk,1421.0,2.28,0.5192098150339866,0.5192098150339866,0,0.5192098150339866,0.0,0.0,0.0,4.391288326956522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1422,Biograil,1422.0,15.0,6.386150967612956,6.386150967612956,1,6.386150967612956,0.0,0.0,0.0,2.348832665571445,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1430,Platypus,1430.0,11.5,2.5960490751699328,2.5960490751699328,1,2.5960490751699328,0.0,0.0,1.0834726777719228,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1433,Spacent,1433.0,9.5,2.1445622794882055,2.1445622794882055,1,2.1445622794882055,0.0,0.0,1.2110601416389966,4.4298084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1435,Strise,1435.0,7.0,1.580203784886046,1.580203784886046,0,1.580203784886046,0.0,0.0,0.0,4.429808400000001,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1438,Care To Translate,1438.0,30.0,1.0586502096166126,0.6486502096166126,0,1.0586502096166126,0.0,0.0,1.35400640077266,28.337972001974496,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1439,Red Flag,1439.0,8.5,7.788147225509799,7.788147225509799,1,7.788147225509799,205000.0,1.5718372942940193,0.0,1.0914020695652173,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1450,Scratcher,1450.0,0.5,0.11287169892043188,0.11287169892043188,0,0.11287169892043188,0.0,0.0,0.0,4.4298084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1455,Monivent AB,1455.0,1.110635,1.1389211302902011,1.1389211302902011,0,1.1389211302902011,205400.0,1.177603706924818,1.2060453783110545,0.9751641008864295,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1456,Stayble Therapeutics,1456.0,4.5,1.6664358494602158,1.6664358494602158,0,0.9,27000.0,0.0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1459,Gestrument,1459.0,7.5,0.2073112319723259,0.2073112319723259,0,0.16216255240415314,230000.0,2.7144176165949063,1.118033988749895,46.2498887,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1460,Iotcomms,1460.0,5.0,1.0,1.0,0,1.0,0.0,0.0,1.1055415967851334,5.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1468,Nouxtec,1468.0,0.2,0.04514867956817275,0.04514867956817275,0,0.04514867956817275,0.0,0.0,1.0,4.4298084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1469,Heapsters AB,1469.0,1.5,0.07758119004900338,0.07758119004900338,0,0.03243251048083062,0.0,0.0,0.0,46.24988870000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1470,BoldBooks,1470.0,6.81094,0.5105287338165562,0.5105287338165562,0,0.5105287338165562,180000.0,2.7386127875258306,1.4142135623730951,13.340953307531787,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1473,Deepdivr,1473.0,3.5,0.7,0.7,0,0.7,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1476,The One,1476.0,1.05,0.32999999999999996,0.32999999999999996,0,0.32999999999999996,0.0,0.0,1.632993161855452,3.1818181818181825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1477,Sooma,1477.0,6.65,4.659715118152739,4.659715118152739,1,2.8424807655337867,350000.0,1.1856311014966876,0.0,2.33950571649733,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1478,Vital Beats,1478.0,8.3,4.119817010595763,4.119817010595763,1,4.119817010595763,0.0,0.0,0.0,2.0146525873972605,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1480,The HabLab,1480.0,3.8,1.941393221431428,1.941393221431428,0,1.941393221431428,0.0,0.0,0.0,1.9573572,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1482,Funzi,1482.0,5.0,2.693075483806478,2.693075483806478,1,2.693075483806478,120000.0,1.6548754598234365,0.0,1.8566133886944907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1483,NewBanking,1483.0,60.0,3.6464022246411183,3.6464022246411183,1,3.6464022246411183,0.0,0.0,0.0,16.454575305637118,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1487,Brandpad,1487.0,1.5,0.3386150967612956,0.3386150967612956,0,0.3386150967612956,0.0,0.0,0.0,4.4298084,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1490,Ingrid,1490.0,6.0,1.459460083846645,1.459460083846645,0,1.459460083846645,0.0,0.0,1.3987816109336344,4.111109352292816,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1497,Lifvs,1497.0,11.3,2.26,2.26,1,2.26,0.0,0.0,0.0,5.000000000000001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1499,Swedish Algae Factory,1499.0,15.0,3.6950274911054866,3.6950274911054866,1,1.292826735922925,475000.0,1.6509636244473134,0.0,11.602482825582793,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1501,Embedl,1501.0,12.5,0.27027092067358854,0.27027092067358854,0,0.27027092067358854,60000.0,0.0,0.0,46.2498887,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1520,Screenz,1520.0,1.0,0.2,0.2,0,0.2,2000.0,0.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1524,Eaesy,1524.0,0.205,0.04,0.04,0,0.04,0.0,0.0,1.5,5.125,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1527,Cavis Technologies,1527.0,4.5,1.1287169892043187,1.1287169892043187,0,1.1287169892043187,122500.0,0.9654893846056297,0.0,3.9868275599999996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1532,TriVision,1532.0,10.000005,1.722901501837921,1.722901501837921,0,1.722901501837921,0.0,0.0,1.129243234657234,5.804165234827646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1533,Asthmatuner,1533.0,7.75,1.55,1.55,0,1.55,0.0,0.0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1544,Be My Eyes,1544.0,14.0,4.748024537584966,1.9480245375849665,0,4.748024537584966,0.0,0.0,1.6529194950580193,2.948594702739459,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1547,Cardia.eu,1547.0,25.0,0.7906200875621775,0.7906200875621775,0,0.7906200875621775,0.0,0.0,0.0,31.620749830788863,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1551,D Laboratory,1551.0,10.0,3.1287169892043187,3.1287169892043187,1,3.1287169892043187,541000.0,1.0840900501368285,0.0,3.196198324906068,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1553,Stroller AB,1553.0,2.6,0.52,0.52,0,0.52,90000.0,3.1622776601683795,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1560,Unsilo,1560.0,10.5,3.3703056773290694,3.3703056773290694,1,3.3703056773290694,2000000.0,0.0,0.0,3.11544441521433,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1567,Invertapro,1567.0,3.228125,1.5914909547780893,1.5914909547780893,0,0.7336660429828071,0.0,0.0,0.0,4.399992381923076,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1568,LoopFront,1568.0,5.72019,1.2867373676929232,1.2867373676929232,0,1.2867373676929232,0.0,0.0,0.0,4.445499247648421,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1571,Oneflow,1571.0,100.0,4.975147107759418,4.97298494039403,1,2.810817575005321,1580750.0,1.7799311659996286,1.4366035595229614,35.57683746153847,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1575,Toborrow,1575.0,15.0,4.176662865289208,4.176662865289208,1,3.0955791825948533,125600.0,1.0414664128493443,0.0,4.845619871182338,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1584,YourLocal,1584.0,1.95,0.9201996257896843,0.9201996257896843,0,0.9201996257896843,0.0,0.0,0.0,2.1191054042502744,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1585,Lorenz Technology,1585.0,60.0,1.8199663751809025,1.8199663751809025,0,1.8199663751809025,0.0,0.0,0.0,32.96764205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1586,Goobit,1586.0,7.9,1.58,1.58,0,1.58,10780000.0,3.1622776601683795,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1587,Bluecall,1587.0,4.2,1.5320383805947348,1.5320383805947348,0,1.5320383805947348,64000.0,0.0,1.1726039399558574,2.7414456799506333,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1592,Florealis,1592.0,9.316,4.556240382766894,4.556240382766894,1,4.556240382766894,350000.0,1.912931182772389,0.0,2.0446682390235567,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1593,Askel Healthcare,1593.0,5.008,1.6027781246701325,1.6027781246701325,0,1.6027781246701325,56333.333333333336,1.2909944487358056,0.0,3.1245747136901407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1594,Amferia Ab,1594.0,31.0,0.7267077327307155,0.7267077327307155,0,0.7267077327307155,200000.0,0.0,0.0,42.658139722158666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1597,Raffle.ai,1597.0,7.5,2.0,2.0,0,2.0,227273.0,0.0,0.0,3.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1599,Medpeople,1599.0,5.25,1.6338615096761298,1.6338615096761298,0,1.6338615096761298,173000.0,0.0,1.2599210498948732,3.2132466362101124,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1603,Imagimob,1603.0,5.0,3.3045622794882057,3.3045622794882057,1,3.3045622794882057,568600.0,1.5328996542382909,0.0,1.5130596966005359,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1605,Plexian,1605.0,13.95,3.331784154818073,0.541784154818073,0,3.331784154818073,135000.0,0.0,0.0,4.186945897988917,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1606,Mathc2One,1606.0,7.5,3.6574120552420784,3.6574120552420784,1,3.6574120552420784,1362250.0,1.6453610727874795,0.0,2.050630305450663,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1607,Samtrygg,1607.0,3.0,4.383792889430239,0.6,0,4.383792889430239,11400000.0,1.2574334296829355,0.0,0.6843388991376163,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1610,MVision AI,1610.0,8.25,2.3498045333066777,2.3498045333066777,1,2.3498045333066777,250000.0,0.0,0.0,3.510930327634735,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1617,Willems Ventures,1617.0,0.31,0.5008920774090365,0.5008920774090365,0,0.5008920774090365,0.0,0.0,0.0,0.6188957940870944,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1619,DOTROTTER AB,1619.0,1.25,0.6399999999999999,0.6399999999999999,0,0.6399999999999999,100.0,0.0,0.0,1.9531250000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1621,Grumblo,1621.0,0.15,0.31960490751699333,0.31960490751699333,0,0.31960490751699333,66666.66666666667,1.0954451150103321,0.0,0.46932946419799426,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1626,MonthlyCup,1626.0,30.0,0.6486502096166126,0.6486502096166126,0,0.6486502096166126,0.0,0.0,0.0,46.2498887,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1631,Homely,1631.0,60.0,1.3523939968650494,1.3523939968650494,0,1.3523939968650494,0.0,0.0,0.0,44.36576925,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1634,SLVR (Seolocation Oy),1634.0,1.25,0.2821792473010797,0.2821792473010797,0,0.2821792473010797,0.0,0.0,0.8944271909999159,4.4298084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1636,Gigway,1636.0,14.0,0.30270343115441917,0.30270343115441917,0,0.30270343115441917,0.0,0.0,0.5,46.24988870000001,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1639,iCellate Medical AB,1639.0,115.0,7.225617029173426,0.4612871698920432,0,7.225617029173426,30333.333333333332,1.2847351571234393,0.0,15.915595794198273,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1640,Pindora Oy,1640.0,1.5,1.2980245375849664,1.2980245375849664,0,1.2980245375849664,0.0,0.0,0.0,1.155602191304348,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1641,Kobots,1641.0,42.9,1.3577118077145613,1.3577118077145613,0,1.3577118077145613,0.0,0.0,0.0,31.597279891241165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1642,Inrotech,1642.0,50.0,3.7915966149602136,3.7915966149602136,1,3.7915966149602136,0.0,0.0,1.0527265996093966,13.18705682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,EffiMat Storage Technology,1643.0,35.0,4.094924344157031,4.094924344157031,1,1.06164705218886,0.0,0.0,1.064392109888903,32.967642049999995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1651,Papu Design Oy,1651.0,4.825,0.5354460387045182,0.5354460387045182,0,0.5354460387045182,0.0,0.0,1.086120371442153,9.011178813973146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1652,Luxmet,1652.0,4.0,0.902973591363455,0.902973591363455,0,0.902973591363455,134000.0,1.0,1.0,4.4298084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1657,Husleie.no,1657.0,50.0,1.6904924960813117,1.6904924960813117,0,1.6904924960813117,460000.0,1.3512001548070345,1.4880476182856899,29.5771795,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1659,Worldfavor,1659.0,16.0,4.590101892443023,4.590101892443023,1,4.590101892443023,560396.0,1.4949378427877325,2.622022120425379,3.4857614002734487,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1661,Speechly,1661.0,10.0,2.2574339784086375,2.2574339784086375,1,2.2574339784086375,96666.66666666667,0.9486832980505138,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1662,Cool Company,1662.0,12.875,7.45264129946343,2.9120898321471422,1,2.9120898321471422,0.0,0.0,1.0268419837358915,4.4212235,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1663,TechBuddy,1663.0,100.0,2.7027092067358853,2.7027092067358853,1,2.7027092067358853,1116000.0,2.7045090902350277,1.1172375113991722,36.99991096,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1665,Hubro Education,1665.0,2.2,0.44,0.44,0,0.44,320000.0,1.4142135623730951,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1669,Pilloxa,1669.0,6.5,2.2665962988542203,2.2665962988542203,1,2.2665962988542203,170000.0,0.7368062997280773,0.0,2.8677360866095976,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1681,Equilly,1681.0,1.5,0.03243251048083062,0.03243251048083062,0,0.03243251048083062,0.0,0.0,0.0,46.24988870000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1682,PerceptiLabs,1682.0,10.0,2.0,2.0,0,2.0,120000.0,3.872983346207417,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1692,Grogro,1692.0,0.55,0.11,0.11,0,0.11,0.0,0.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1693,Kubo,1693.0,75.0,3.89782966789656,3.89782966789656,1,3.89782966789656,0.0,0.0,0.0,19.241477024436854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1695,Kara Connect,1695.0,7.5,3.0475358708516604,3.0475358708516604,1,1.693075483806478,200000.0,0.6933612743506347,0.0,4.4298084,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1707,Follicum,1707.0,2.5,0.5643584946021594,0.5643584946021594,0,0.5643584946021594,6000.0,2.23606797749979,0.0,4.4298084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1708,Coherence,1708.0,12.5,2.5,2.5,1,2.5,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1709,Done,1709.0,1.75,0.45999999999999996,0.45999999999999996,0,0.45999999999999996,0.0,0.0,0.0,3.804347826086957,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1713,Pej,1713.0,13.4,2.9400000000000004,0.26,0,2.9400000000000004,114400.0,1.7895706401541525,1.1391572897852535,4.5578231292517,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1714,Aito.ai,1714.0,8.8,3.4643626536985215,3.4643626536985215,1,3.4643626536985215,0.0,0.0,0.0,2.540149770580514,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1719,Detecht.se,1719.0,19.0,0.4108117994238546,0.4108117994238546,0,0.4108117994238546,0.0,0.0,0.0,46.2498887,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1721,Insert Coin,1721.0,7.0,2.6612874675804,2.6612874675804,1,2.6612874675804,241275.0,0.12745010497307524,1.1892130903339455,2.630305852063508,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1734,UrbanWineBox,1734.0,5.0,0.10810836826943541,0.10810836826943541,0,0.10810836826943541,0.0,0.0,0.0,46.24988870000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1738,Payer,1738.0,5.0,1.0,1.0,0,1.0,0.0,0.0,1.5326188647871062,5.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1750,Triumf Health,1750.0,0.2,0.23188188816473418,0.23188188816473418,0,0.2093075483806478,0.0,0.0,0.0,0.9555317118151848,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1753,Valohai,1753.0,9.0,1.8,1.8,0,1.8,116666.66666666667,2.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1754,Karhia Innovations,1754.0,1.988,0.1918818881647342,0.1918818881647342,0,0.1918818881647342,0.0,0.0,0.5773502691896257,10.36054011670588,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1758,Hurricane Unwinder,1758.0,0.5,0.16930754838064782,0.16930754838064782,0,0.16930754838064782,0.0,0.0,0.9045340337332909,2.9532055999999995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1760,Alertix,1760.0,20.0,0.43243347307774166,0.43243347307774166,0,0.43243347307774166,0.0,0.0,1.0,46.24988870000001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1761,Typelane,1761.0,40.0,1.135137866829072,1.135137866829072,0,1.135137866829072,0.0,0.0,0.7276068751089989,35.23801043809524,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1763,Quantastica,1763.0,1.1,0.22,0.22,0,0.22,0.0,0.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1765,Apohem,1765.0,10.0,2.0,2.0,0,2.0,1533431.0,116.8412475673972,1.3273676061682242,5.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
